
ImageName, app1, app2, Advantra, MOST, EnsembleNeuronTracerBasic, meanshift, TreMap, MST_Tracing, EnsembleNeuronTracerV2n, spanningtree, axis_analyzer, Rayshooting, smartTracing, simple, EnsembleNeuronTracerV2s, 
E:\result\140918c3.tif.v3dpbd\gold\529_873_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c3.tif.v3dpbd\gold\581_87_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c3.tif.v3dpbd\gold\602_502_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\602_630_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\608_215_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\611_502_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\616_758_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\617_215_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\619_585_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\621_342_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\632_674_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\633_451_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\633_502_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\636_246_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\639_758_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\641_630_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\647_374_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\647_392_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\672_713_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\728_760_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\730_632_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\749_291_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c3.tif.v3dpbd\gold\760_612_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c3.tif.v3dpbd\gold\761_484_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\761_550_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\764_286_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c3.tif.v3dpbd\gold\767_704_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c3.tif.v3dpbd\gold\775_369_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\775_390_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\889_493_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c3.tif.v3dpbd\gold\903_363_18_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1002_614_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1008_654_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1008_742_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1008_745_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1015_742_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1015_998_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1020_870_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1024_1018_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1026_528_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1027_742_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1042_867_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1074_346_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1076_474_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1089_602_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1104_406_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1112_730_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\111_664_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1125_400_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1125_474_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\112_878_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1130_631_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1136_631_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1136_730_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1136_791_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1139_964_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1143_986_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1148_836_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1152_1033_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1154_468_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1165_976_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1170_848_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1172_1092_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1217_639_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\124_1006_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\124_878_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1254_847_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1254_903_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1254_923_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1258_625_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1264_622_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1264_775_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1268_494_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1268_511_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1273_775_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1280_1064_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1282_506_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1300_1071_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1345_611_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1362_739_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1382_785_19_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1382_872_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1382_913_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1384_762_19_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1386_634_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1388_1041_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1392_638_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\1393_913_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1394_913_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1490_994_19_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1510_866_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1516_997_19_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\1577_1020_19_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\191_644_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\204_595_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\211_994_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\239_723_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\240_851_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\240_883_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\249_851_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\307_566_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\319_648_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\319_694_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\320_694_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\339_953_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\339_996_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\368_817_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\368_852_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\393_527_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\430_568_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\447_690_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\447_712_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\456_840_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\457_1203_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\460_840_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\463_1136_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\467_958_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\467_968_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\491_1075_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\496_820_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\496_840_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\514_700_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\521_575_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\551_1039_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\552_700_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\558_572_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\575_732_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\583_981_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\591_1141_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\591_1167_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\614_981_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\619_1088_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\619_1109_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\624_813_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\624_849_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\642_685_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\642_695_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\649_557_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\661_621_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\706_880_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\709_880_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\711_1008_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\711_980_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\711_989_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\717_1264_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\719_1136_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\719_1187_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\720_994_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\728_1136_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\731_752_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\752_730_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\752_752_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\752_815_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\768_1045_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\786_898_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\789_602_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\789_628_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\807_730_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\812_1208_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\813_1080_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\813_1115_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\815_1228_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\140918c7.tif.v3dpbd\gold\824_1100_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\834_824_19_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\839_972_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\140918c7.tif.v3dpbd\gold\83_1037_19_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
