ImageName,   EnsembleNeuronTracerV2s,   EnsembleNeuronTracerV2n,   Advantra_updated,   MOST,   ENT_updated,  , 
E:\result1\140918c7.tif.v3dpbd\gold\1209_727_45_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\1209_802_42_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\1223_1111_42_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\1225_919_37_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\1242_513_49_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\1312_589_52_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\1313_946_39_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\1328_754_42_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\1401_755_43_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\1417_918_36_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\1505_984_36_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\201_986_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\209_856_42_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\235_664_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\249_744_40_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\350_551_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\368_743_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\375_1127_44_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\393_1004_43_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\393_935_43_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\401_812_45_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\424_620_56_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\441_743_43_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\506_1019_42_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\508_668_44_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\560_760_45_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\564_1144_44_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\565_952_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\566_827_48_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\584_1211_44_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\585_1019_43_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\601_568_43_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\628_635_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\631_827_43_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\633_732_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\696_860_51_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\698_1052_42_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\700_668_45_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\704_1136_38_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\709_1328_42_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\723_944_46_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\746_1244_42_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\752_752_47_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\776_1178_43_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\780_560_45_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\820_649_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\824_841_45_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\825_746_49_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\858_524_44_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\866_1033_43_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\878_938_47_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\892_635_44_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\895_827_45_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\921_1324_40_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\931_1005_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\938_1197_40_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\944_748_47_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\959_940_44_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c7.tif.v3dpbd\gold\974_556_46_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c8.tif.v3dpbd\gold\180_463_42_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c8.tif.v3dpbd\gold\188_658_40_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c8.tif.v3dpbd\gold\203_271_38_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c8.tif.v3dpbd\gold\332_98_38_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c8.tif.v3dpbd\gold\344_290_39_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c8.tif.v3dpbd\gold\372_482_46_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c8.tif.v3dpbd\gold\380_674_45_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c8.tif.v3dpbd\gold\542_665_46_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c8.tif.v3dpbd\gold\551_281_47_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c8.tif.v3dpbd\gold\564_473_42_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1010_909_46_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1023_717_49_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1034_787_45_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1049_1105_38_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1062_529_45_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1062_595_44_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1075_913_43_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1078_330_51_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1092_1003_44_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1093_721_48_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1111_802_42_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1131_1127_41_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1155_522_47_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1160_358_48_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1215_712_48_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1217_904_42_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1241_1122_42_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1254_577_39_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1270_310_43_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1284_991_38_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1285_725_46_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1288_1210_43_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1291_1301_41_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1303_799_40_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1322_917_52_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1323_1109_40_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\133_752_52_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1347_533_36_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1407_737_40_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1409_905_38_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1476_938_55_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\1477_746_35_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\258_729_51_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\325_699_49_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\333_542_50_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\431_894_48_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\445_510_44_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\450_702_52_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\490_352_52_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\511_951_46_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\514_868_44_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\516_1060_51_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\517_716_47_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\525_544_50_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\536_1143_50_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\548_784_44_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\579_1335_42_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\622_696_51_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\622_931_47_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\637_504_50_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\644_1119_51_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\66_749_50_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\140918c9.tif.v3dpbd\gold\678_1311_48_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\705_927_44_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\708_1013_46_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\709_735_53_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\717_543_52_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\722_351_50_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\728_1119_46_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\732_1205_46_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\740_821_51_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\753_629_50_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\771_245_57_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\776_437_49_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\140918c9.tif.v3dpbd\gold\793_1123_47_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\814_931_55_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\829_547_45_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\831_739_58_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\873_451_47_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\881_1123_43_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\883_1315_46_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\887_643_48_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\897_931_47_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\900_1027_50_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\900_547_46_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\901_739_50_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\907_835_44_gold.tiff, 0, 0, 0, 1, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\917_1219_44_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\968_339_46_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\968_412_51_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140918c9.tif.v3dpbd\gold\971_531_48_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\1005_296_35_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\1010_726_42_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\1010_821_42_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\1020_488_39_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\1022_1013_47_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\1022_918_40_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\1092_966_41_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\1096_756_41_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\1201_920_42_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\140921c12.tif.v3dpbd\gold\138_606_45_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\175_738_46_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\204_1126_51_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\225_481_54_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\236_930_46_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\237_1057_46_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\241_673_46_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\242_738_45_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\253_546_49_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\268_415_48_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\269_865_46_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\299_1145_49_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\328_760_44_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\330_568_48_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\353_398_42_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\379_952_48_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\396_1144_45_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\433_673_45_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\434_744_47_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\440_586_42_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\456_859_52_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\460_394_43_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\464_481_46_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\470_1051_39_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\478_1243_52_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\483_936_41_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\489_202_40_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\490_289_44_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\491_1128_43_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\510_673_44_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\520_744_46_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\545_376_38_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\54_959_46_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\561_184_42_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\563_568_43_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\571_950_45_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\573_250_46_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\57_704_47_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\589_1142_42_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\612_376_45_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\612_442_38_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\614_634_46_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\626_760_51_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\632_568_49_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\638_1048_47_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\642_952_51_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\648_856_43_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\658_1144_44_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\682_302_42_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\712_785_43_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\718_494_39_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\719_583_38_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\724_686_42_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\737_385_41_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\752_1110_52_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\763_918_42_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\795_619_40_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\804_427_40_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\816_1204_48_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\818_721_46_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\819_235_39_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\820_337_39_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\821_145_37_gold.tiff, 0, 0, 0, 0, 1,  , 
E:\result1\140921c12.tif.v3dpbd\gold\828_529_47_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\830_1012_46_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\830_1105_49_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\830_820_46_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\835_913_43_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\900_971_43_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\904_779_43_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\910_483_41_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\916_701_43_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\929_341_40_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\959_1281_43_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\978_1110_44_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\978_584_38_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c12.tif.v3dpbd\gold\996_392_39_gold.tiff, 1, 0, 0, 0, 0,  , 
E:\result1\140921c14.tif.v3dpbd\gold\229_606_36_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c14.tif.v3dpbd\gold\237_414_37_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c14.tif.v3dpbd\gold\240_222_38_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c14.tif.v3dpbd\gold\428_611_42_gold.tiff, 0, 1, 0, 0, 0,  , 
E:\result1\140921c14.tif.v3dpbd\gold\429_419_44_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c14.tif.v3dpbd\gold\431_227_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c14.tif.v3dpbd\gold\619_616_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c14.tif.v3dpbd\gold\621_424_42_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c14.tif.v3dpbd\gold\626_232_41_gold.tiff, 0, 0, 1, 0, 0,  , 
E:\result1\140921c16.tif.v3dpbd\gold\1000_740_39_gold.tiff, 0, 1, 0, 0, 0,  , 
